job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,rescal.entity_embedder.regularize_weight,rescal.relation_embedder.regularize_weight,rescal.entity_embedder.dropout,rescal.relation_embedder.dropout,negative_sampling.num_negatives_s,negative_sampling.num_negatives_o,train.loss_arg
7eb7768e,umls,rescal,0,search,negative_sampling,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.6668599602634921,72,4cd13aa8,128.0,Adam,0.4744207830687996,8.0,32.0,uniform_,0.00019214059199106366,-0.7542224657186959,,True,9.079921713993234e-13,3.352270130249258e-10,-0.27238085493445396,0.3915069308131933,[],[],9.377250717952847
7eb7768e,umls,rescal,0,search,negative_sampling,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.8599801092791411,73,2e97f67d,1024.0,Adam,0.012232376648214542,7.0,128.0,xavier_normal_,0.004768728497968896,-0.5660767334161233,lp,True,0.00025060457854461795,1.3917537786287213e-05,-0.027202704921364784,-0.3836315041407943,[],[],5.519836153835058
7eb7768e,umls,reciprocal_relations_model,1,search,negative_sampling,valid,135,,,,mean_reciprocal_rank_filtered_with_test,0.8800676966006039,74,df923bcc,256.0,Adagrad,0.11726593385395823,4.0,32.0,xavier_uniform_,0.00017753117606881025,-0.11469455900588066,lp,False,9.031931044220558e-19,1.1624914971103108e-15,0.4987727580592036,0.06490589398890734,[],[],2.9850866459310055
7eb7768e,umls,reciprocal_relations_model,1,search,negative_sampling,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.8259522607721435,75,c0a95c36,1024.0,Adam,0.0006525783122995868,5.0,16.0,xavier_normal_,0.0310008397352821,-0.980515042524999,lp,False,2.900672051039868e-15,4.2484522392741074e-16,-0.405291847884655,-0.3430143306031823,[],[],7.137249726802111
7eb7768e,umls,rescal,0,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.7970762662361005,76,a158d577,256.0,Adagrad,0.23174754977168777,4.0,128.0,xavier_uniform_,1.2017242412428544e-05,-0.46370574224119077,,True,4.2609313143243545e-10,3.46501332140863e-07,0.11951298732310534,0.14611489605158567,[],[],4.67093588784337
7eb7768e,umls,rescal,0,search,negative_sampling,valid,380,,,,mean_reciprocal_rank_filtered_with_test,0.8200267019447374,77,d8ed49d9,512.0,Adagrad,0.003405313453405647,2.0,64.0,xavier_uniform_,0.0988849412600021,-0.15350426944865836,lp,True,1.6934058817666566e-16,0.024231107503234227,0.3665222516283393,-0.13836156949400902,[],[],0.4228963050991297
7eb7768e,umls,reciprocal_relations_model,1,search,negative_sampling,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.7887611623190663,78,1a49677c,128.0,Adam,0.020924295582580518,10.0,256.0,uniform_,0.0024524061316289663,-0.66793513349724,lp,False,0.07516984552603516,2.90613630888752e-11,-0.14277965389192104,0.31939180195331573,[],[],7.967320838943124
7eb7768e,umls,reciprocal_relations_model,1,search,negative_sampling,valid,155,,,,mean_reciprocal_rank_filtered_with_test,0.7542816349333781,79,d2719722,512.0,Adam,0.059241581670060744,7.0,256.0,xavier_uniform_,7.578824008705782e-05,-0.26354741368304,lp,True,7.280642527313436e-18,3.535824890725685e-17,0.08326403517276049,0.4999851891770959,[],[],7.517157820984721
7eb7768e,umls,rescal,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3915189263279452,80,6debe027,128.0,Adagrad,0.010292381471334718,4.0,16.0,uniform_,0.01107188209812723,-0.8076386828763131,lp,False,0.00043953145947017583,2.931580727916246e-08,-0.4220214709639549,-0.05210919212549925,[],[],0.05213621072471142
7eb7768e,umls,rescal,0,search,negative_sampling,valid,30,,,,mean_reciprocal_rank_filtered_with_test,0.4257154406214053,81,dde66d8a,1024.0,Adagrad,0.6600257827574914,0.0,256.0,xavier_normal_,0.00042322305396402067,-0.622071794247059,lp,False,3.370849731314555e-14,0.0012018169331043708,-0.1846557017415762,0.04436349309980869,[],[],4.847051054239273
7eb7768e,umls,reciprocal_relations_model,1,search,negative_sampling,valid,70,,,,mean_reciprocal_rank_filtered_with_test,0.8978556065471626,82,a630cf66,256.0,Adam,0.001991964233801143,9.0,64.0,xavier_normal_,0.3047463876871238,-0.07242447777272198,,True,6.149450930645609e-10,1.479770112518187e-12,0.3363768747076392,-0.4763702917844057,[],[],7.390211969614029
0d8dd681,umls,reciprocal_relations_model,1,search,negative_sampling,valid,385,,,,mean_reciprocal_rank_filtered_with_test,0.7787056203268788,83,e17cc36c,1024.0,Adagrad,0.046831050312521785,2.0,64.0,uniform_,0.0011067456771831534,-0.9564024257753696,lp,True,2.7814067490400176e-06,3.2896029069392294e-19,-0.30643355473876,0.24464434012770653,[],[],2.8097153082489967
0d8dd681,umls,rescal,0,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.8104085161642063,84,7d12b237,256.0,Adam,0.004612443363498795,10.0,512.0,xavier_normal_,0.2211860343427603,-0.47413915530246675,lp,False,2.0461267882396725e-20,3.963918090350823e-09,0.21550357434898615,-0.29701247066259384,[],[],5.26490930467844
0d8dd681,umls,rescal,0,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.7381536097614312,85,3992a9e7,512.0,Adam,0.18833408893776687,6.0,32.0,xavier_uniform_,2.8021721131904813e-05,-0.15867358703530388,lp,False,2.2838880057794809e-07,0.0002807228106620089,0.45470045786350965,0.2891446715220809,[],[],9.825449204072356
0d8dd681,umls,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.7402294135532497,86,76e28e34,128.0,Adagrad,0.00032035338592304786,2.0,128.0,xavier_normal_,0.013479500683854612,-0.6451501522300113,,True,5.104324795553036e-12,2.2820726522892197e-14,-0.05173374153673649,-0.22139562387019396,[],[],2.292144512757659
0d8dd681,umls,reciprocal_relations_model,1,search,negative_sampling,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.8875462818730828,87,bdb8adf5,1024.0,Adam,0.0024348113120068963,4.0,128.0,xavier_uniform_,0.04348217610544279,-0.5258983324084431,lp,False,2.21944424837121e-19,3.206183840668615e-11,0.14342190697789192,0.4112572018057108,[],[],3.6456886678934097
0d8dd681,umls,rescal,0,search,negative_sampling,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.8013242943886599,88,66f5f015,256.0,Adagrad,0.0247682127652198,8.0,16.0,xavier_normal_,1.7631662172893203e-05,-0.043327501318845885,lp,True,5.9636064091889e-05,4.012547071839543e-20,-0.36691473331302404,-0.10888900049030781,[],[],6.111106052994728
0d8dd681,umls,rescal,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.2896908251054448,89,5c4f5a4c,512.0,Adagrad,0.0006065686805566324,8.0,512.0,uniform_,0.0673974561033083,-0.3551158723047375,,True,2.323916831021097e-13,3.097239069520184e-15,-0.11966123897582293,0.11688652727752924,[],[],8.796645952388644
0d8dd681,umls,reciprocal_relations_model,1,search,negative_sampling,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.8444621080269843,90,93c175b3,128.0,Adam,0.355920573035556,0.0,32.0,xavier_normal_,0.0017484578504167844,-0.8412858305475301,lp,False,2.0663752404536106e-08,2.4209822411819732e-06,0.40617833100259304,-0.4346355302259326,[],[],1.253117872402072
0d8dd681,umls,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.4721571565405723,91,267a2b43,512.0,Adagrad,0.015124580437032223,10.0,64.0,normal_,0.995564027630246,-0.19143584182333195,lp,False,0.018670058272881776,8.476299868475086e-07,-0.49838131945580244,0.15658781584352255,[],[],8.546419581398368
0d8dd681,umls,rescal,0,search,negative_sampling,valid,75,,,,mean_reciprocal_rank_filtered_with_test,0.643843200309145,92,9cf2d610,128.0,Adam,0.08688688214419316,1.0,512.0,uniform_,0.00026893060383817403,-0.7371774241925589,lp,True,3.986967051660818e-17,6.784636201800713e-17,0.02656131237745285,-0.3544637681916356,[],[],1.0907058324664831
0d8dd681,umls,rescal,0,search,negative_sampling,valid,160,,,,mean_reciprocal_rank_filtered_with_test,0.7497945212147719,93,2115a90a,1024.0,Adam,0.0013548746205705997,3.0,16.0,xavier_uniform_,0.003407059481670606,-0.926910054688491,,True,1.1022547162349915e-10,3.027472585212588e-12,0.2714954111725092,0.36209511384367943,[],[],4.010620675981045
0d8dd681,umls,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.7266846639247029,94,1f3f2a8e,256.0,Adagrad,0.44979887585540523,6.0,256.0,xavier_normal_,0.00012125574360831219,-0.3789120977253281,lp,False,7.747880472520399e-16,0.03866440863945671,-0.2377001503482461,-0.18008824437856674,[],[],6.544473730027676
0d8dd681,umls,reciprocal_relations_model,1,search,negative_sampling,valid,150,,,,mean_reciprocal_rank_filtered_with_test,0.8680492939393213,95,0629cd8c,512.0,Adam,0.0007447260689423426,1.0,32.0,xavier_uniform_,0.000244271559721126,-0.7164959061261919,lp,True,3.272150823374226e-11,0.0038767848988003942,-0.17015031073242426,-0.07252056431025267,[],[],1.7221232503652573
0d8dd681,umls,rescal,0,search,negative_sampling,valid,220,,,,mean_reciprocal_rank_filtered_with_test,0.5675967163834835,96,772bfec8,128.0,Adagrad,0.26360556066066926,10.0,512.0,xavier_normal_,0.5293479552858362,-0.22989679873255076,lp,False,1.7414352306419125e-15,3.0325498004610717e-13,0.32360335625708103,0.3758653113618493,[],[],9.265713319182396
0d8dd681,umls,rescal,0,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.61334261279896,97,1583644d,1024.0,Adagrad,0.00299505079774815,5.0,32.0,normal_,0.0001313151317599322,-0.41853259179851965,,False,0.008130337912543967,5.64871347186953e-18,0.0687815323472023,-0.3992436695843935,[],[],5.642668707296252
0d8dd681,umls,reciprocal_relations_model,1,search,negative_sampling,valid,135,,,,mean_reciprocal_rank_filtered_with_test,0.7078548501605636,98,b7eb8cae,256.0,Adam,0.01830910511485326,3.0,128.0,uniform_,0.00637385587007737,-0.9006742737372685,lp,True,1.431820036195618e-16,7.073693978566007e-08,-0.409225064329803,0.08051812089979649,[],[],3.1771988701075315
0d8dd681,umls,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3083604215844277,99,06aa75d1,1024.0,Adagrad,0.0009724107719186049,7.0,256.0,uniform_,1.1256021469812976e-05,-0.0031462206905613632,lp,True,2.752073335225259e-13,9.490877029530797e-05,0.4401302244514227,-0.32737257331609726,[],[],6.7009982373565435
