job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,simple.entity_embedder.regularize_weight,simple.relation_embedder.regularize_weight,simple.entity_embedder.dropout,simple.relation_embedder.dropout,KvsAll.label_smoothing
6c8eff13,umls,reciprocal_relations_model,1,search,KvsAll,valid,90,,,,mean_reciprocal_rank_filtered_with_test,0.0570993072416153,43,90fc9f45,128.0,Adam,0.8917180548942409,5.0,64.0,xavier_uniform_,0.022627061431180363,-0.7270723130256217,lp,False,1.3304619040111526e-05,1.4186798315549882e-19,0.21928175631910563,-0.26627995911985636,-0.03159143216907978
6c8eff13,umls,reciprocal_relations_model,1,search,KvsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.8942254189333302,46,5ec3af8e,1024.0,Adagrad,0.004481387672193392,3.0,64.0,uniform_,3.0164621918249546e-05,-0.35826708620749415,,False,1.084608436561816e-10,4.108088531368924e-14,-0.1805639723315835,0.33591395895928144,-0.08484080191701651
6c8eff13,umls,simple,0,search,KvsAll,valid,85,,,,mean_reciprocal_rank_filtered_with_test,0.9309622173660372,44,eeb31ee7,128.0,Adam,0.021627631734441866,7.0,256.0,xavier_normal_,0.008214269715412666,-0.847100691646561,lp,True,2.682708161589727e-14,3.227943040111943e-09,0.43919588439166546,-0.41144497133791447,0.2818536775186658
6c8eff13,umls,simple,0,search,KvsAll,valid,350,,,,mean_reciprocal_rank_filtered_with_test,0.8424817418759586,40,7f0f580e,512.0,Adam,0.0005039317623874853,10.0,16.0,xavier_uniform_,0.0005030548668497153,-0.5493949320013263,lp,True,0.045813482417882974,0.0029617090975273238,0.06537081487476826,0.09703714121133089,0.13715349454432724
6c8eff13,umls,reciprocal_relations_model,0,search,KvsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0615186925314686,48,ee03ba7f,256.0,Adagrad,0.14037662712700777,0.0,512.0,xavier_normal_,0.18655690682360002,-0.061675683857295605,lp,False,1.4940419686962632e-17,1.1853880701906056e-17,-0.3082647742703557,-0.1425388604402542,-0.2413307687267661
6c8eff13,umls,reciprocal_relations_model,0,search,KvsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.8064442265984471,49,ed9f7b46,512.0,Adagrad,0.5104572500519929,4.0,256.0,xavier_normal_,0.02928527345443383,-0.8893433447728585,lp,True,0.005430740011141837,2.838676678963539e-15,0.4945840444415808,-0.07010308280587196,-0.014243698306381725
6c8eff13,umls,simple,1,search,KvsAll,valid,175,,,,mean_reciprocal_rank_filtered_with_test,0.9096664709547546,47,d864107c,256.0,Adam,0.0018009867585521094,6.0,64.0,uniform_,0.00015394667964014014,-0.37803388701478946,lp,False,5.052603662431566e-16,2.2393076005418756e-10,-0.12810299638658762,0.17712823394685984,0.2118242165073752
6c8eff13,umls,simple,1,search,KvsAll,valid,100,,,,mean_reciprocal_rank_filtered_with_test,0.8348615213405867,51,c1591126,1024.0,Adam,0.0787618711845616,8.0,512.0,xavier_normal_,0.9529470951957912,-0.20596819085710683,,False,7.692056101998623e-10,0.042633167484216326,-0.250371684320271,-0.3627223130315542,0.057769623957574345
6c8eff13,umls,reciprocal_relations_model,0,search,KvsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0624601036493032,52,5e048c7f,128.0,Adagrad,0.016055499725408578,2.0,32.0,xavier_uniform_,0.0017900289326915043,-0.7180858795159404,lp,True,9.435560498441594e-16,1.7178749089111854e-16,0.11837858892977238,0.3767298897728324,-0.16134263444691896
6c8eff13,umls,reciprocal_relations_model,0,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1362977642223147,45,a05b31d1,1024.0,Adam,0.2533714842176807,9.0,16.0,uniform_,0.05644910315388288,-0.3369746629628725,lp,True,1.531398151508861e-19,1.9139633232649272e-12,-0.0325569249689579,-0.44393586087971926,-0.2569214254617691
6c8eff13,umls,simple,1,search,KvsAll,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.0612320110110417,55,6b231d2a,128.0,Adagrad,0.0003742860812198435,0.0,256.0,xavier_uniform_,0.00032822082226587437,-0.8327355701533146,lp,False,0.00031863604500287194,7.674521387853889e-08,0.3359977276995778,0.30102205090224743,0.11702025309205055
6c8eff13,umls,simple,1,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3885864538649108,50,a40726bb,512.0,Adagrad,0.030302548717349925,3.0,32.0,xavier_normal_,0.006356183443855929,-0.505157188873142,,False,3.854619923293964e-12,0.0002958968855163311,0.21412575338035822,-0.23652456980198622,0.2699029974639416
6c8eff13,umls,reciprocal_relations_model,0,search,KvsAll,valid,135,,,,mean_reciprocal_rank_filtered_with_test,0.8075036358979583,56,bc4e11ac,256.0,Adam,0.002582560825037519,8.0,128.0,normal_,1.1039657521080032e-05,-0.008740637146681496,lp,True,1.0588571209533593e-08,2.3215655147886378e-18,-0.4083046317100525,0.0005931779742240906,-0.11099431961774825
6c8eff13,umls,reciprocal_relations_model,0,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3504505274485957,53,1db1bcec,1024.0,Adagrad,0.0007272494284886265,6.0,128.0,normal_,2.534690262342875e-05,-0.13620884714613668,lp,False,6.797996993048579e-06,1.7892806644235864e-07,0.2769307419657707,-0.017083099111914635,-0.06479588951915502
6c8eff13,umls,simple,0,search,KvsAll,valid,110,,,,mean_reciprocal_rank_filtered_with_test,0.9082368253930214,57,e3d5dc18,128.0,Adam,0.17868340407441127,5.0,32.0,normal_,0.009780659691390341,-0.6316489653463195,lp,True,4.637096529929245e-19,2.2404823585777122e-12,-0.09647715743631124,0.2224969258531928,0.16836893577128648
6c8eff13,umls,simple,1,search,KvsAll,valid,340,,,,mean_reciprocal_rank_filtered_with_test,0.8933100788139858,54,e5ad0bec,512.0,Adam,0.006083652234096973,1.0,256.0,xavier_normal_,0.0006054328987135884,-0.9601466533973161,lp,True,8.242539379467677e-07,1.1770123265818592e-20,-0.47024121414870024,-0.2869657762348652,0.011895026452839352
6c8eff13,umls,reciprocal_relations_model,0,search,KvsAll,valid,130,,,,mean_reciprocal_rank_filtered_with_test,0.9259618279392734,60,95c71092,256.0,Adagrad,0.02588370982543218,8.0,16.0,xavier_uniform_,0.15492941293590962,-0.4634090742644016,,False,7.583278703941142e-13,2.9561747272276635e-06,0.14929095283150673,0.46039717737585306,-0.2094755804166198
6c8eff13,umls,reciprocal_relations_model,1,search,KvsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.8259811869428202,62,cd2379ec,512.0,Adam,0.0009876628981178833,0.0,32.0,xavier_normal_,0.0009722125683285108,-0.5906777764743752,lp,False,7.654222112512751e-18,1.0287293160538002e-09,-0.1881756316870451,-0.39074799697846174,-0.262866835668683
6c8eff13,umls,simple,1,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.345325399761551,58,cc9c0943,256.0,Adagrad,0.7712718009237213,10.0,512.0,xavier_uniform_,0.346630860358886,-0.07953652134181932,lp,True,0.02315983106913553,2.5969503895484986e-14,0.43155025225132704,0.3462228551506996,0.10395819135010242
6c8eff13,umls,simple,1,search,KvsAll,valid,60,,,,mean_reciprocal_rank_filtered_with_test,0.9055465979078796,63,6eef2553,1024.0,Adagrad,0.006397931479482459,6.0,64.0,xavier_normal_,6.712695119981213e-05,-0.2505607894833386,lp,True,5.222410059992105e-14,6.734444801876446e-18,0.05726741161197424,-0.1606611954048276,0.2592601809650659
6c8eff13,umls,reciprocal_relations_model,1,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3752751730702406,59,64833137,128.0,Adam,0.08655688368259289,3.0,128.0,normal_,0.019013321738458846,-0.76284691918388,,False,2.1284155445310596e-10,0.0008482563357127946,-0.3163952399045229,0.08415363542735577,-0.11935904659330845
6c8eff13,umls,reciprocal_relations_model,0,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1410985958356798,61,3270fac9,1024.0,Adagrad,0.19066713391664292,8.0,128.0,xavier_normal_,0.0005609112677586267,-0.5385063237512204,lp,True,3.617785147190999e-10,2.4019930694953393e-09,0.1372245829552412,-0.4337537167593837,-0.005816197581589244
6c8eff13,umls,simple,0,search,KvsAll,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.876584012084212,65,1b195d2e,128.0,Adam,0.0006815399143978728,2.0,32.0,normal_,0.13975286934094402,-0.0418602964371535,lp,False,1.3134301749385992e-13,6.033274909021197e-14,-0.49010387156158686,0.32666753977537155,0.2203889032825827
6c8eff13,umls,simple,1,search,KvsAll,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.5366451988922306,67,4e3f5452,512.0,Adam,0.02761911700980808,4.0,256.0,normal_,2.7012836908978837e-05,-0.3702626142849307,,False,0.009301197902615355,1.6015410345410944e-17,-0.11579054314643145,-0.13335250783711672,0.06750618573278189
6c8eff13,umls,reciprocal_relations_model,0,search,KvsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0665574512598704,68,df6d97e6,256.0,Adagrad,0.005701389939949316,6.0,16.0,xavier_uniform_,0.010979727157994255,-0.8657942843039613,lp,True,4.458168788939939e-18,0.0020058843296430345,0.2654136437922716,0.11928391270339489,-0.1517432587221265
6c8eff13,umls,reciprocal_relations_model,1,search,KvsAll,valid,145,,,,mean_reciprocal_rank_filtered_with_test,0.9188827795485046,70,d69eb533,512.0,Adam,0.7249932913464182,3.0,16.0,xavier_normal_,6.286276286239102e-05,-0.23516614402003588,lp,True,1.8080251039904024e-12,1.69623050450889e-06,-0.33559511229395866,-0.06002775393426418,-0.24834744036197662
6c8eff13,umls,simple,0,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.5998993387982889,64,8a1b03c3,256.0,Adagrad,0.0010507075123215091,7.0,512.0,xavier_uniform_,0.016951059356517487,-0.747543825539425,lp,False,1.4779326645940496e-06,2.1360205593992388e-11,0.04589625168591738,0.20300261583179235,0.12543845549225807
6c8eff13,umls,simple,1,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.2145245791944258,66,30173bea,1024.0,Adagrad,0.08136415666690393,10.0,64.0,normal_,0.0010483208995276394,-0.9184803527959622,,False,2.615714958768594e-19,1.0503712973630312e-19,0.419629761017859,-0.2595960237085819,0.27949307486414904
6c8eff13,umls,reciprocal_relations_model,0,search,KvsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.4696122151942341,72,449dc37a,128.0,Adam,0.006806245294245513,1.0,256.0,uniform_,0.38496613683771796,-0.40743064948225394,lp,True,2.8191249103262764e-06,2.651386903129822e-05,-0.20792483538389206,0.4955884600058198,-0.10124845951795577
6c8eff13,umls,reciprocal_relations_model,0,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.7992948754433474,69,39906a33,512.0,Adagrad,0.0019159251220029255,1.0,128.0,xavier_normal_,0.8488758895611425,-0.2839249445816967,lp,False,2.6696896819695208e-08,2.0889115710063247e-13,0.10682342946529388,-0.47912142146378756,-0.0745417496189475
6c8eff13,umls,simple,0,search,KvsAll,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.8844766441298408,73,53fa9409,256.0,Adam,0.4798338606700535,9.0,64.0,uniform_,0.0016796297502023581,-0.7959510814216826,lp,True,6.533352908396607e-12,8.417930340277431e-09,-0.2697536488994956,0.2736465763300657,0.15877885837107897
6c8eff13,umls,simple,0,search,KvsAll,valid,75,,,,mean_reciprocal_rank_filtered_with_test,0.927928994769699,76,57ed0db5,1024.0,Adam,0.01708035627106165,5.0,512.0,normal_,0.03246561376077089,-0.6239807480167132,lp,True,0.00018611563162162177,3.170640793489243e-05,-0.1479122219607234,-0.2170207230374217,0.003476824052631833
