job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,simple.entity_embedder.regularize_weight,simple.relation_embedder.regularize_weight,simple.entity_embedder.dropout,simple.relation_embedder.dropout
7faa0dc5,umls,simple,1,search,1vsAll,valid,175,,,,mean_reciprocal_rank_filtered_with_test,0.8941058761503068,18,dd5d0fe9,128.0,Adagrad,0.8031487953774785,1.0,512.0,xavier_normal_,0.000467777199326223,-0.30218745933848434,lp,False,1.0042592472831143e-19,0.02569653699720597,0.24626459553837776,0.22667833790183067
7faa0dc5,umls,simple,0,search,1vsAll,valid,85,,,,mean_reciprocal_rank_filtered_with_test,0.4069133828754074,20,69f27e6a,512.0,Adagrad,0.011374891291583405,2.0,16.0,uniform_,0.14184953044983373,-0.028885127390567145,,False,8.275367975886401e-07,3.282336868387254e-11,0.31009974516928196,-0.13583537470549345
7faa0dc5,umls,reciprocal_relations_model,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.6502734225220476,14,91f256fa,256.0,Adam,0.04148866858770477,10.0,128.0,xavier_uniform_,2.275517165266825e-05,-0.7766538301345147,lp,True,1.5291741052681967e-14,1.6351197898604593e-13,-0.1261229570955038,0.48661968018859625
7faa0dc5,umls,reciprocal_relations_model,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.922505010125096,16,a031c784,512.0,Adagrad,0.0022113668541453545,4.0,128.0,normal_,0.405570768274324,-0.46132831368691285,lp,True,8.835773645489434e-17,1.424598607720704e-17,0.10651092324405909,-0.017476546578109264
7faa0dc5,umls,simple,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.0713504077466719,19,029da807,256.0,Adam,0.26535433721733787,8.0,16.0,xavier_uniform_,7.636623127714728e-05,-0.7175245453486498,lp,False,0.0002993014822810302,1.2652122804766304e-05,-0.4548248490318656,0.35223912354558706
7faa0dc5,umls,simple,1,search,1vsAll,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.8843315452154429,23,f8bba396,1024.0,Adam,0.005815907345390582,7.0,256.0,xavier_uniform_,0.023033041393819127,-0.9904835449375026,,False,8.78362691405437e-13,2.0124079933879267e-07,-0.015730292536318302,-0.26144193299114704
7faa0dc5,umls,reciprocal_relations_model,0,search,1vsAll,valid,230,,,,mean_reciprocal_rank_filtered_with_test,0.915749017446319,21,c6e25f5b,128.0,Adagrad,0.0918361645000866,1.0,64.0,xavier_normal_,0.001229291695168947,-0.23497108418269075,lp,True,6.075402286353057e-11,1.2777432822264612e-14,0.4186676135286689,0.11219571903347969
7faa0dc5,umls,reciprocal_relations_model,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0412007840864497,24,cdf5d932,512.0,Adam,0.17306104580206277,2.0,64.0,normal_,0.0023820512965906236,-0.07946964466783213,lp,False,8.617544154004639e-06,6.373118556578366e-05,-0.42231613118201494,-0.4629585323855281
7faa0dc5,umls,simple,1,search,1vsAll,valid,85,,,,mean_reciprocal_rank_filtered_with_test,0.9093947147299176,27,2f06eafe,256.0,Adagrad,0.0008688750320219194,5.0,256.0,xavier_normal_,0.0547683825115909,-0.8354703221857827,lp,True,3.2886639256752445e-18,1.0126492144796456e-16,0.012569579295814037,0.15944596286863089
7faa0dc5,umls,simple,0,search,1vsAll,valid,130,,,,mean_reciprocal_rank_filtered_with_test,0.3305530665110957,25,b93f7038,1024.0,Adagrad,0.06581787413447192,10.0,32.0,xavier_normal_,0.00016608066158721102,-0.6244937982479669,lp,True,1.6284742210835361e-09,5.945479141800918e-15,0.45065705198794603,-0.18775935657322407
7faa0dc5,umls,reciprocal_relations_model,0,search,1vsAll,valid,215,,,,mean_reciprocal_rank_filtered_with_test,0.8379763737777991,29,2257b302,128.0,Adam,0.002509945900994084,3.0,128.0,xavier_uniform_,0.7177803650687552,-0.3687859025574661,,False,3.0415157850449564e-11,6.671219610075156e-08,-0.11116652470082045,0.4307555742561817
7faa0dc5,umls,reciprocal_relations_model,1,search,1vsAll,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.9285409377396472,26,37b170e5,1024.0,Adagrad,0.46110331393267007,9.0,256.0,normal_,1.0472802738902603e-05,-0.9321862767930981,lp,False,8.137966677566226e-19,0.0015259406107044238,0.15418601594865322,-0.08861851133406162
7faa0dc5,umls,simple,1,search,1vsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.7992342147359087,22,b4b003f7,128.0,Adam,0.00047839100258204585,4.0,16.0,xavier_uniform_,0.08008304667350427,-0.18392935728601179,lp,True,0.00825831592399302,3.037257132960114e-20,-0.28252544440329075,0.28507542237639427
7faa0dc5,umls,simple,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0427534565603806,32,41476097,512.0,Adam,0.020344666683433783,0.0,512.0,uniform_,0.00024154097483985318,-0.39518815296022214,lp,True,2.0500680820648337e-15,2.5461985196263503e-11,-0.21963634341955185,-0.31340407859534025
7faa0dc5,umls,reciprocal_relations_model,1,search,1vsAll,valid,130,,,,mean_reciprocal_rank_filtered_with_test,0.8647812919382669,31,f2184b0e,256.0,Adagrad,0.009263033768384152,7.0,64.0,xavier_normal_,0.0031743303370913127,-0.6430149629115872,,False,1.0188425334410314e-07,7.175016790766331e-09,0.3401067331433296,0.05636978056281805
7faa0dc5,umls,reciprocal_relations_model,0,search,1vsAll,valid,80,,,,mean_reciprocal_rank_filtered_with_test,0.9245030689824578,33,c7c85a44,1024.0,Adam,0.04997255815654524,4.0,128.0,xavier_uniform_,0.0847035197086784,-0.12668868173160586,lp,True,6.116966803440006e-16,2.643136144452518e-10,0.2850932125002146,0.1523342840373516
7faa0dc5,umls,simple,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.6545872132471002,28,88e35fb6,128.0,Adagrad,0.002970523853955094,8.0,32.0,xavier_normal_,2.0310325374539405e-05,-0.8822163415188435,lp,False,3.3002954182274614e-08,1.3201051840287668e-12,-0.15553212724626064,-0.47134978510439396
7faa0dc5,umls,simple,1,search,1vsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.3436001502663079,30,1d451561,512.0,Adagrad,0.14918839118193516,8.0,512.0,normal_,0.006158349430014592,-0.671497321972549,lp,False,1.7801991997492872e-18,3.8208854312548726e-19,-0.34267355129122734,0.3766468307003379
7faa0dc5,umls,reciprocal_relations_model,0,search,1vsAll,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.5669708720014139,37,2de75af9,256.0,Adam,0.0011669900312112676,0.0,64.0,xavier_normal_,0.0002552142665684372,-0.41531640855133534,,True,0.019822606912519483,0.013641856235989187,0.22098340466618538,-0.2431476814672351
7faa0dc5,umls,reciprocal_relations_model,0,search,1vsAll,valid,95,,,,mean_reciprocal_rank_filtered_with_test,0.9453155892026937,36,5ccea00b,512.0,Adagrad,0.027222695214860947,5.0,64.0,xavier_normal_,0.029533534520208394,-0.8539163801601249,lp,True,5.776432951525446e-10,1.5266665833186334e-06,-0.014153153635561466,0.27668199595063925
7faa0dc5,umls,simple,1,search,1vsAll,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.0569192675725082,38,5548ec4b,256.0,Adam,0.00795202853181905,2.0,512.0,xavier_normal_,0.0021533519962571067,-0.10616299565670073,lp,False,8.287691789019751e-12,9.66490166739396e-14,0.42463117744773626,-0.09572801273316145
7faa0dc5,umls,simple,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.8108338900138995,34,4eeed2fe,1024.0,Adam,0.543411881578104,3.0,16.0,xavier_uniform_,0.6495380731895933,-0.31670655764717603,lp,False,2.2410276799053903e-05,6.784274792028338e-18,0.11274914536625147,0.0009792782366275787
7faa0dc5,umls,reciprocal_relations_model,1,search,1vsAll,valid,130,,,,mean_reciprocal_rank_filtered_with_test,0.8705621263000862,39,ed12d140,128.0,Adagrad,0.0003618830316048579,9.0,256.0,uniform_,8.952393721379552e-05,-0.5650369026022032,,True,6.6402822233475314e-18,6.009685354121589e-06,-0.45297305192798376,-0.36751064844429493
7faa0dc5,umls,reciprocal_relations_model,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.7101872918064609,35,70836336,512.0,Adam,0.014286040216439764,8.0,256.0,xavier_uniform_,5.0373655253574355e-05,-0.7220018059133831,lp,False,1.2106592480776795e-12,7.382736223140255e-16,0.456164282746613,0.20375854428857565
7faa0dc5,umls,simple,1,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0613626585416267,43,7e579cae,256.0,Adagrad,0.02944965069937903,5.0,16.0,xavier_normal_,0.2991007445325125,-0.4741596777214948,lp,True,6.52778625535531e-11,8.263792448953967e-09,-0.10907011013478041,-0.41596252005547285
7faa0dc5,umls,simple,0,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.058607873741103,41,8d49d0f3,1024.0,Adagrad,0.0007155021928191178,0.0,512.0,normal_,0.0009069109438870122,-0.2006609057299792,,True,5.858294401343477e-17,0.00012038920338928819,-0.4200060935690999,0.4481969512999058
7faa0dc5,umls,reciprocal_relations_model,1,search,1vsAll,valid,60,,,,mean_reciprocal_rank_filtered_with_test,0.6718648898820936,42,5bafc109,128.0,Adam,0.64728709349276,7.0,32.0,uniform_,0.01517770342686973,-0.9489026262046397,lp,False,0.00015305222555729367,1.907656081401347e-16,0.01829043310135603,-0.17541557736694813
7faa0dc5,umls,reciprocal_relations_model,1,search,1vsAll,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.9217393559180884,46,709bac00,1024.0,Adagrad,0.004704873067193773,1.0,64.0,uniform_,0.0006063219589525177,-0.25832144803595725,lp,False,9.633251753484756e-07,3.3566342034639553e-12,-0.2485882267355919,0.3281596712768078
7faa0dc5,umls,simple,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3434832754310655,40,fabc941c,128.0,Adam,0.1314406447229626,6.0,256.0,xavier_normal_,0.01197743587596104,-0.5140141446940321,lp,True,1.945447927081651e-14,9.484821630356723e-10,0.31457997113466263,-0.040394166484475136
7faa0dc5,umls,simple,0,search,1vsAll,valid,90,,,,mean_reciprocal_rank_filtered_with_test,0.5981493054723447,44,deca46af,512.0,Adam,0.0015763368658753588,10.0,16.0,xavier_uniform_,3.6128767128938915e-05,-0.7877494423145428,,True,0.0006218234589443348,0.0032044967965115844,0.12844563089311123,0.07261334266513586
7faa0dc5,umls,reciprocal_relations_model,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.05843332793815,48,59bde126,256.0,Adagrad,0.3344980023293565,3.0,128.0,xavier_normal_,0.1837918086039386,-0.03173344655606891,lp,False,6.080627667179069e-20,6.393815491781052e-20,-0.3116909507662058,-0.29986248444765806
7faa0dc5,umls,reciprocal_relations_model,1,search,1vsAll,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.8962112145921204,47,c6985f52,512.0,Adagrad,0.3755378246058893,0.0,256.0,xavier_uniform_,0.04644534459834766,-0.6960225365737454,,True,0.027914790638847845,4.2792908715181154e-13,0.3747752644121647,-0.445379045791924
7faa0dc5,umls,simple,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3785483003394004,45,452f0bc1,256.0,Adam,0.0003894818822331108,7.0,64.0,uniform_,0.0028130513326308326,-0.4515526266467944,lp,False,1.6388537892993585e-19,1.2051304725344135e-10,-0.19083308801054955,0.1731164688244462
7faa0dc5,umls,simple,1,search,1vsAll,valid,70,,,,mean_reciprocal_rank_filtered_with_test,0.8321781275462519,51,8231908d,1024.0,Adam,0.019396967453626335,9.0,128.0,xavier_normal_,0.8529366167910137,-0.22521637590509835,lp,False,2.3342210079874713e-08,0.098901163218761,-0.25274561904370785,-0.20533469319343567
7faa0dc5,umls,reciprocal_relations_model,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0559194599923912,52,fe97ce22,128.0,Adagrad,0.008826418784668005,4.0,16.0,normal_,0.00013993853907775614,-0.9690177735615987,lp,True,6.6356338892733205e-15,1.9694537178362065e-18,0.18592486716806889,0.4170809034258127
7faa0dc5,umls,reciprocal_relations_model,0,search,1vsAll,valid,290,,,,mean_reciprocal_rank_filtered_with_test,0.911259469810439,49,6127403b,1024.0,Adam,0.20597267591114962,10.0,16.0,uniform_,0.06447606154678226,-0.28458969456747174,,True,9.3635372539012e-18,2.2725490004636056e-14,-0.0803996017202735,-0.07103901356458664
7faa0dc5,umls,simple,1,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0597504574828352,55,b5801eca,128.0,Adagrad,0.0010335122509428764,3.0,128.0,xavier_uniform_,1.2987574711404802e-05,-0.5368186211417616,lp,False,2.0603406459385967e-06,2.552178333090133e-07,0.4833714375272393,0.2987459171563387
7faa0dc5,umls,simple,1,search,1vsAll,valid,195,,,,mean_reciprocal_rank_filtered_with_test,0.937355556371022,54,49fc9dfa,512.0,Adagrad,0.07129386717559667,2.0,32.0,xavier_normal_,0.00391767471005727,-0.7629946394368354,lp,False,5.869520422045695e-12,1.530672275851275e-05,0.04626054968684912,-0.33097939658910036
7faa0dc5,umls,reciprocal_relations_model,0,search,1vsAll,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.8074847262329851,53,ca0f1d4d,256.0,Adam,0.002717825049927625,5.0,512.0,normal_,0.00019544878649958844,-0.011327414677673953,lp,True,6.257864572343071e-09,2.430400324383534e-17,-0.3944788733497262,0.04269509110599756
7faa0dc5,umls,reciprocal_relations_model,0,search,1vsAll,valid,140,,,,mean_reciprocal_rank_filtered_with_test,0.921485105175182,57,310fb40e,1024.0,Adagrad,0.0018579980151680984,6.0,512.0,normal_,0.0003878869205176575,-0.16633868539679797,lp,False,5.537960394734008e-05,5.0533545874202235e-08,0.38985760789364576,-0.37821533530950546
7faa0dc5,umls,simple,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3018200880179376,50,a56ffc26,128.0,Adam,0.2230844689018196,1.0,32.0,normal_,0.00912119431557931,-0.9184942461271957,,True,3.2511947454548733e-16,3.205453326476478e-15,-0.05039401073008776,0.24425842054188251
7faa0dc5,umls,simple,0,search,1vsAll,valid,320,,,,mean_reciprocal_rank_filtered_with_test,0.8109632620782209,56,37cc552a,512.0,Adam,0.005369264683947735,5.0,256.0,xavier_normal_,2.7656072932963597e-05,-0.6293629843038041,lp,True,1.8064805839458079e-10,5.209042982794412e-17,-0.48655885737389326,-0.1495087342336774
7faa0dc5,umls,reciprocal_relations_model,0,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0327775229705623,61,2237c113,256.0,Adagrad,0.08481165498575402,8.0,16.0,xavier_uniform_,0.11686901606343257,-0.37762227449265307,lp,False,2.1902409740513177e-13,4.6298796613638216e-05,0.07672437746077776,0.4690430322661996
7faa0dc5,umls,reciprocal_relations_model,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3989035483518261,58,8dd45aa6,512.0,Adam,0.0006163858980186091,2.0,32.0,xavier_normal_,6.577720798455483e-05,-0.8139755255007743,lp,False,2.203121284378083e-20,2.034921811484178e-09,-0.1588421855121851,-0.0038066478446125984
7faa0dc5,umls,simple,1,search,1vsAll,valid,30,,,,mean_reciprocal_rank_filtered_with_test,0.8877674875083876,62,2aaed57b,256.0,Adagrad,0.986477836933791,10.0,128.0,xavier_uniform_,0.47016841262500114,-0.0696857918730378,,True,0.003446347732855539,1.0142688920932944e-11,0.27933954261243343,0.3698192173615098
7faa0dc5,umls,simple,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.4148106955311781,59,77addbcb,1024.0,Adagrad,0.01193059474063704,6.0,64.0,xavier_normal_,0.0014182521960702163,-0.3590382871616724,lp,True,5.390969226327692e-14,1.2680775354888604e-20,0.21843408793210983,-0.27511531114578247
7faa0dc5,umls,reciprocal_relations_model,0,search,1vsAll,valid,200,,,,mean_reciprocal_rank_filtered_with_test,0.8795076147910276,60,2f843891,128.0,Adam,0.04354146450783238,2.0,512.0,uniform_,0.019939259168575803,-0.6030199803254847,lp,False,1.7404558707079417e-07,0.0004512518376349276,-0.3466855064034462,0.09461908973753452
7faa0dc5,umls,reciprocal_relations_model,1,search,1vsAll,valid,85,,,,mean_reciprocal_rank_filtered_with_test,0.9192306424942484,63,ba7a9f22,1024.0,Adagrad,0.23785723340166928,9.0,512.0,xavier_normal_,2.6622710636251647e-05,-0.8050288227461372,,True,3.709124243497734e-07,6.590477920590643e-10,0.0866594910621643,-0.05261628795415163
7faa0dc5,umls,simple,1,search,1vsAll,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.7037513124430838,67,51cb2134,128.0,Adam,0.001978075949382206,4.0,32.0,normal_,0.13288791827325902,-0.061059758900562255,lp,False,9.513882359391315e-14,2.3405141608919315e-12,-0.47272464632987976,0.32490937504917383
7faa0dc5,umls,simple,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.058335953694911,68,bd6e3b0d,512.0,Adam,0.07966363716264449,0.0,128.0,normal_,0.0004003871254601197,-0.2719673675196618,lp,False,0.0019626273265797856,4.632715952874531e-20,-0.036834435537457466,-0.2965821549296379
7faa0dc5,umls,reciprocal_relations_model,0,search,1vsAll,valid,255,,,,mean_reciprocal_rank_filtered_with_test,0.9023670594385064,65,15270add,256.0,Adagrad,0.00503576037856048,8.0,16.0,xavier_uniform_,0.008072177848294722,-0.5162697304656356,lp,True,1.0286106766817209e-20,0.0023261579394101587,0.3995180856436491,0.08486645109951496
7faa0dc5,umls,reciprocal_relations_model,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.4804378111669622,69,12138848,512.0,Adam,0.9266153379658271,2.0,16.0,xavier_normal_,0.001372315756055977,-0.20658228019540192,,True,3.9277445792729514e-13,1.1891145002455279e-08,-0.3644260121509433,-0.4270555078983307
7faa0dc5,umls,simple,1,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0608397817319156,71,a0160931,256.0,Adagrad,0.0005780898947925337,5.0,128.0,xavier_uniform_,0.02253490650688701,-0.9583256193247903,lp,False,3.7887032595555047e-10,1.0589562265204655e-15,0.1967801796272397,0.19931807555258274
7faa0dc5,umls,simple,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1888344302499221,66,f08988fc,1024.0,Adagrad,0.0464254304453188,9.0,64.0,normal_,6.831083957763406e-05,-0.7477307997150346,lp,False,1.559030789560683e-16,2.6332519946909026e-16,0.2579602999612689,-0.17100611049681902
7faa0dc5,umls,reciprocal_relations_model,1,search,1vsAll,valid,110,,,,mean_reciprocal_rank_filtered_with_test,0.9059941578496452,70,12eb24d5,128.0,Adam,0.01270146837525962,4.0,256.0,uniform_,0.41395562320874474,-0.4955778683028742,lp,True,3.070710320133031e-05,0.00016582125552057277,-0.17630802560597658,0.4592598909512162
7faa0dc5,umls,reciprocal_relations_model,0,search,1vsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.8551304354989455,64,b24b3032,512.0,Adagrad,0.0004146475441890924,5.0,256.0,xavier_normal_,0.9637783123058024,-0.338580605581114,lp,False,2.8173342606287724e-09,7.016969592047205e-14,0.16436206456273794,-0.12375873327255249
7faa0dc5,umls,simple,0,search,1vsAll,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.6933705148521376,72,b8ed97b7,256.0,Adam,0.4004115468530202,8.0,64.0,uniform_,0.00013556943027419492,-0.5902452010220383,,True,3.182530219277736e-12,1.1059794207980253e-06,-0.27039406541734934,0.25774615444242954
7faa0dc5,umls,simple,1,search,1vsAll,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.1700976319108272,75,942b967a,1024.0,Adam,0.008278034139044373,7.0,128.0,normal_,0.04084667172266998,-0.8638600835631043,lp,True,3.780857515448371e-06,4.189737666618936e-06,-0.20826790388673544,-0.3485438199713826
7faa0dc5,umls,reciprocal_relations_model,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0407277089686481,77,faf89bf8,128.0,Adagrad,0.018219900011560448,0.0,32.0,xavier_uniform_,0.0029222441191681125,-0.11162852767057718,lp,False,2.090247683559279e-17,4.7148013938081754e-18,0.35342609230428934,0.02904003206640482
7faa0dc5,umls,reciprocal_relations_model,0,search,1vsAll,valid,260,,,,mean_reciprocal_rank_filtered_with_test,0.9008331298828124,73,5e5ada2e,1024.0,Adam,0.0009693170946879809,6.0,16.0,xavier_normal_,0.004449666264536907,-0.6732360121204424,lp,False,3.540796604927575e-15,1.81858425360338e-12,-0.3807366620749235,-0.49812926817685366
7faa0dc5,umls,simple,0,search,1vsAll,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.9352752123873658,76,a82ea39c,128.0,Adagrad,0.19347025502521986,1.0,256.0,xavier_uniform_,0.00018819938263272157,-0.42942198514570484,,True,1.0678600048919828e-08,3.647873028011861e-10,0.056104617193341255,0.13208617363125086
7faa0dc5,umls,simple,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0453534389566058,80,e7c787fd,512.0,Adagrad,0.002893471533339577,3.0,32.0,normal_,0.05704956731833306,-0.15555532206442202,lp,True,3.5621154527498295e-19,0.019564168648085082,0.49300190433859825,-0.22292961925268173
